District Number,District Name,School Number,School Name,pct_passing,pct_free_or_reduced,pct_black
29,HILLSBOROUGH,6601,RICHARDSON MONTESSORI ACADEMY,,0.5476190476190478,0.7719298245614035
29,HILLSBOROUGH,6608,VILLAGE OF EXCELLENCE ACADEMY,31.0,0.8545454545454545,0.8943396226415095
29,HILLSBOROUGH,6609,PEPIN ACADEMIES,4.0,0.37653239929947463,0.24747474747474751
29,HILLSBOROUGH,6613,LEARNING GATE COMMUNITY SCHOOL,73.0,0.125,0.03129074315514994
29,HILLSBOROUGH,6615,RCMA WIMAUMA ACADEMY,46.0,0.9383886255924169,0.0
29,HILLSBOROUGH,6620,TAMPA CHARTER SCHOOL,79.0,0.51,0.07462686567164177
29,HILLSBOROUGH,6623,WALTON ACADEMY,63.0,0.8313953488372094,0.9317073170731709
29,HILLSBOROUGH,6624,TRINITY SCHOOL FOR CHILDREN,75.0,0.1790830945558739,0.07808219178082192
29,HILLSBOROUGH,6625,LITERACY/LEADERSHIP/TECHNOLOGY ACAD,51.0,0.30754716981132074,0.1117117117117117
29,HILLSBOROUGH,6626,KIDS COMMUNITY COLLEGE,82.0,0.2471264367816092,0.20809248554913296
29,HILLSBOROUGH,6637,SHILOH ELEMENTARY CHARTER SCHOOL,76.0,0.3123543123543124,0.01741293532338308
29,HILLSBOROUGH,6639,FLORIDA AUTISM CHARTER SCHOOL OF EX,,0.6020408163265306,0.21739130434782608
29,HILLSBOROUGH,6643,COMMUNITY CHARTER SCHOOL OF EXCELLE,62.0,0.9561403508771928,0.48214285714285715
29,HILLSBOROUGH,6644,ADVANTAGE ACADEMY OF HILLSBOROUGH,48.0,0.7515527950310559,0.11764705882352938
29,HILLSBOROUGH,6649,VALRICO LAKE ADVANTAGE ACADEMY,84.0,0.18604651162790697,0.06269592476489028
29,HILLSBOROUGH,6652,CHANNELSIDE ACADEMY OF MATH AND SCI,59.0,0.3,0.19733333333333333
29,HILLSBOROUGH,6653,WOODMONT CHARTER SCHOOL,41.0,0.8226837060702876,0.5628930817610063
29,HILLSBOROUGH,6655,LUTZ PREPARATORY ACADEMY,90.0,0.060070671378091876,0.016
29,HILLSBOROUGH,6657,NEW SPRINGS ELEMENTARY SCHOOL,32.0,0.855,0.38636363636363635
29,HILLSBOROUGH,6658,WINTHROP CHARTER SCHOOL,74.0,0.4144215530903328,0.19642857142857142
29,HILLSBOROUGH,6662,HENDERSON HAMMOCK CHARTER SCHOOL,61.0,0.6145952109464082,0.08771929824561403
29,HILLSBOROUGH,6666,KINGS KIDS ACADEMY OF HEALTH SCIENC,36.0,0.8452380952380952,0.9056603773584905
29,HILLSBOROUGH,6671,HILLSBOROUGH ACAD OF MATH AND SCIEN,74.0,0.3594771241830065,0.036529680365296795
29,HILLSBOROUGH,7023,HILLSBOROUGH VIRTUAL SCHOOL,55.0,0.4110787172011661,0.10736196319018405
30,HOLMES,0031,POPLAR SPRINGS HIGH SCHOOL,55.0,0.629156010230179,0.012853470437017995
30,HOLMES,0041,BETHLEHEM HIGH SCHOOL,38.0,0.6660194174757281,0.0
30,HOLMES,0111,PONCE DE LEON ELEMENTARY SCHOOL,51.0,0.8154761904761905,0.0032258064516129032
30,HOLMES,0121,BONIFAY ELEMENTARY SCHOOL,62.0,0.7608966376089664,0.06265060240963856
31,INDIAN RIVER,0041,ROSEWOOD MAGNET SCHOOL,82.0,0.40619307832422585,0.11413043478260869
31,INDIAN RIVER,0051,OSCEOLA MAGNET SCHOOL,87.0,0.38752362948960306,0.1102803738317757
31,INDIAN RIVER,0061,BEACHLAND ELEMENTARY SCHOOL,79.0,0.4231433506044905,0.20696324951644102
31,INDIAN RIVER,0101,FELLSMERE ELEMENTARY SCHOOL,38.0,0.9662261380323055,0.04675716440422323
31,INDIAN RIVER,0121,PELICAN ISLAND ELEMENTARY SCHOOL,59.0,0.8033126293995859,0.19956140350877194
31,INDIAN RIVER,0131,WABASSO SCHOOL,,0.6323529411764707,0.2636363636363636
31,INDIAN RIVER,0141,CITRUS ELEMENTARY SCHOOL,46.0,0.8100147275405007,0.2096317280453258
31,INDIAN RIVER,0151,DODGERTOWN ELEMENTARY SCHOOL,42.0,0.838012958963283,0.36639676113360314
31,INDIAN RIVER,0161,VERO BEACH ELEMENTARY SCHOOL,41.0,0.860199714693295,0.25751072961373395
31,INDIAN RIVER,0191,SEBASTIAN ELEMENTARY SCHOOL,59.0,0.6955719557195572,0.15157480314960634
31,INDIAN RIVER,0201,GLENDALE ELEMENTARY SCHOOL,65.0,0.7644710578842315,0.2440366972477065
31,INDIAN RIVER,0221,HIGHLANDS ELEMENTARY SCHOOL,45.0,0.8865546218487395,0.33471933471933474
31,INDIAN RIVER,0301,LIBERTY MAGNET SCHOOL,71.0,0.4351851851851853,0.08561020036429871
31,INDIAN RIVER,0341,TREASURE COAST ELEMENTARY SCHOOL,49.0,0.6912442396313364,0.10664605873261201
31,INDIAN RIVER,5002,ST. PETER'S ACADEMY,61.0,0.9285714285714286,0.6260162601626016
31,INDIAN RIVER,5003,NORTH COUNTY CHARTER SCHOOL,86.0,0.2559055118110236,0.1391941391941392
31,INDIAN RIVER,5006,IMAGINE SCHOOLS AT SOUTH VERO,64.0,0.3560267857142857,0.048511576626240345
32,JACKSON,0041,RIVERSIDE ELEMENTARY SCHOOL,56.0,0.6687898089171972,0.3348623853211009
32,JACKSON,0121,MALONE HIGH SCHOOL,66.0,0.702258726899384,0.34375
32,JACKSON,0171,SNEADS ELEMENTARY SCHOOL,70.0,0.654075546719682,0.18580375782881006
32,JACKSON,0181,GRAND RIDGE SCHOOL,56.0,0.6925515055467512,0.19365079365079368
32,JACKSON,0212,JACKSON ALTERNATIVE SCHOOL,,0.875,0.41111111111111115
32,JACKSON,0271,COTTONDALE ELEMENTARY SCHOOL,58.0,0.8076009501187649,0.167816091954023
32,JACKSON,0301,GRACEVILLE ELEMENTARY SCHOOL,43.0,0.8121546961325967,0.42061281337047357
32,JACKSON,7001,JACKSON VIRTUAL INSTRUCTION PROGRAM,,0.38888888888888884,0.23809523809523805
33,JEFFERSON,0111,JEFFERSON COUNTY ELEM. SCHOOL,36.0,0.6966292134831461,0.7095435684647303
34,LAFAYETTE,0022,LAFAYETTE ELEMENTARY SCHOOL,55.0,0.7017543859649122,0.06041335453100159
35,LAKE,0031,BEVERLY SHORES ELEMENTARY SCHOOL,38.0,0.8629737609329444,0.5110782865583456
35,LAKE,0041,CLERMONT ELEMENTARY SCHOOL,57.0,0.7697841726618705,0.2504672897196262
35,LAKE,0061,EUSTIS ELEMENTARY SCHOOL,56.0,0.720216606498195,0.2541743970315399
35,LAKE,0067,SAWGRASS BAY ELEMENTARY SCHOOL,57.0,0.7633087633087634,0.12777777777777774
35,LAKE,0068,GRASSY LAKE ELEMENTARY SCHOOL,71.0,0.496,0.10910910910910909
35,LAKE,0069,SORRENTO ELEMENTARY,71.0,0.5209742895805143,0.04139715394566624
35,LAKE,0071,EUSTIS HEIGHTS ELEMENTARY SCHOOL,42.0,0.8607809847198642,0.3422818791946309
35,LAKE,0101,FRUITLAND PARK ELEMENTARY SCHOOL,55.0,0.7693452380952381,0.16402877697841728
35,LAKE,0119,THE VILLAGES ELEM OF LADY LAKE,62.0,0.7282051282051281,0.10216346153846151
35,LAKE,0141,SEMINOLE SPRINGS ELEM. SCHOOL,67.0,0.5913621262458473,0.015625
35,LAKE,0149,ROUND LAKE ELEMENTARY SCHOOL,69.0,0.4988938053097346,0.10718358038768529
35,LAKE,0241,TREADWAY ELEMENTARY SCHOOL,61.0,0.6444929116684842,0.06652126499454744
35,LAKE,0261,MINNEOLA ELEMENTARY SCHOOL,65.0,0.5473684210526318,0.09852670349907922
35,LAKE,0271,ASTATULA ELEMENTARY SCHOOL,69.0,0.6038647342995168,0.04340567612687814
35,LAKE,0281,LOST LAKE ELEMENTARY SCHOOL,80.0,0.43313373253493004,0.1214859437751004
35,LAKE,0291,LEESBURG ELEMENTARY SCHOOL,37.0,0.8462455303933254,0.3350125944584383
35,LAKE,0382,GROVELAND ELEMENTARY SCHOOL,47.0,0.7514863258026159,0.18742442563482467
35,LAKE,0521,TRIANGLE ELEMENTARY SCHOOL,54.0,0.8137535816618913,0.2373113854595336
35,LAKE,0536,LAKE ACADEMY EUSTIS,,0.92,0.1774193548387097
35,LAKE,0541,MASCOTTE ELEMENTARY SCHOOL,51.0,0.8460591133004927,0.07058823529411765
35,LAKE,0551,TAVARES ELEMENTARY SCHOOL,54.0,0.7191780821917807,0.18388195232690122
35,LAKE,0561,UMATILLA ELEMENTARY SCHOOL,69.0,0.6563467492260061,0.025
35,LAKE,0591,PINE RIDGE ELEMENTARY SCHOOL,65.0,0.4592760180995475,0.07302709069493524
35,LAKE,0597,CYPRESS RIDGE ELEMENTARY SCHOOL,86.0,0.21512605042016805,0.07345575959933223
35,LAKE,0631,SPRING CREEK CHARTER SCHOOL,49.0,0.8456486042692939,0.006825938566552902
35,LAKE,7023,LAKE VIRTUAL INSTRUC PROG,,0.43636363636363634,0.05263157894736842
35,LAKE,9010,LAKE ACADEMY LEESBURG,,0.9210526315789472,0.4852941176470588
35,LAKE,9020,HUMANITIES AND FINE ARTS CHARTER SC,27.0,0.9008264462809916,0.3897058823529412
35,LAKE,9028,ALTOONA SCHOOL,56.0,0.6385542168674698,0.0038759689922480624
35,LAKE,9029,MILESTONES COMMUNITY SCHOOL,53.0,0.6651162790697674,0.3181818181818182
35,LAKE,9031,IMAGINE SCHOOLS AT SOUTH LAKE,64.0,0.19605911330049264,0.09632571996027807
36,LEE,0081,ALLEN PARK ELEMENTARY SCHOOL,80.0,0.4725877192982456,0.23698193411264612
36,LEE,0091,THE ALVA SCHOOL,66.0,0.6477516059957172,0.04205128205128204
36,LEE,0093,RIVER HALL ELEMENTARY SCHOOL,51.0,0.7597938144329894,0.1402173913043478
36,LEE,0121,BONITA SPRINGS ELEMENTARY SCHOOL,42.0,0.9716157205240177,0.0
36,LEE,0131,CAPE ELEMENTARY SCHOOL,82.0,0.5908479138627186,0.03306878306878307
36,LEE,0162,RAY V. POTTORF ELEMENTARY SCHOOL,35.0,0.9377713458755429,0.48617176128093154
36,LEE,0181,EDGEWOOD ACADEMY,55.0,0.9622302158273383,0.22735674676524947
36,LEE,0191,EDISON PARK CREATIVE AND EXPRESSIVE,58.0,0.5415549597855228,0.33242506811989103
36,LEE,0201,FT. MYERS BEACH ELEM. SCHOOL,82.0,0.551470588235294,0.008547008547008548
36,LEE,0231,HARNS MARSH ELEMENTARY SCHOOL,49.0,0.9096385542168673,0.20224719101123592
36,LEE,0251,FRANKLIN PARK ELEMENTARY SCHOOL,28.0,0.9612756264236905,0.7735849056603773
36,LEE,0261,J. COLIN ENGLISH ELEM. SCHOOL,65.0,0.9408983451536643,0.1101123595505618
36,LEE,0291,G. WEAVER HIPPS ELEMENTARY SCHOOL,50.0,0.884,0.17329910141206678
36,LEE,0301,LEHIGH ELEMENTARY SCHOOL,51.0,0.8446069469835468,0.1889168765743073
36,LEE,0321,ORANGE RIVER ELEMENTARY SCHOOL,50.0,0.9522012578616352,0.10123456790123457
36,LEE,0331,ORANGEWOOD ELEMENTARY SCHOOL,69.0,0.802065404475043,0.38870431893687707
36,LEE,0341,PINE ISLAND ELEMENTARY SCHOOL,88.0,0.6794871794871795,0.0
36,LEE,0361,THE SANIBEL SCHOOL,95.0,0.15406976744186043,0.012269938650306749
36,LEE,0371,MIRROR LAKES ELEMENTARY SCHOOL,49.0,0.8947368421052632,0.22527472527472528
36,LEE,0381,TICE ELEMENTARY SCHOOL,46.0,0.9789029535864979,0.09437751004016065
36,LEE,0391,TROPIC ISLES ELEMENTARY SCHOOL,79.0,0.8200883002207504,0.07773109243697479
36,LEE,0401,VILLAS ELEMENTARY SCHOOL,60.0,0.9028642590286422,0.13607990012484394
36,LEE,0421,HEIGHTS ELEMENTARY SCHOOL,68.0,0.5415929203539822,0.07337883959044367
36,LEE,0431,PINEWOODS ELEMENTARY SCHOOL,70.0,0.4725388601036269,0.010901883052527256
36,LEE,0461,PATRIOT ELEMENTARY SCHOOL,54.0,0.774962742175857,0.08874801901743265
36,LEE,0471,TREELINE ELEMENTARY SCHOOL,57.0,0.752,0.23837784371909
36,LEE,0521,BAYSHORE ELEMENTARY SCHOOL,60.0,0.7179080824088748,0.07166123778501628
36,LEE,0561,TANGLEWOOD ELEMENTARY SCHOOL,68.0,0.6256756756756756,0.15936254980079678
36,LEE,0571,CALOOSA ELEMENTARY SCHOOL,61.0,0.6466083150984683,0.059471365638766524
36,LEE,0592,JAMES STEPHENS INTERANATIONAL ACADE,33.0,0.9631268436578171,0.5808270676691728
36,LEE,0597,TORTUGA PRESERVE ELEMENTARY SCHOOL,37.0,0.8291621327529923,0.2389937106918239
36,LEE,0601,N. FT. MYERS ACADEMY FOR ARTS,69.0,0.7184185149469623,0.06113138686131388
36,LEE,0631,SAN CARLOS PARK ELEMENTARY SCHOOL,61.0,0.7572590011614402,0.07254464285714286
36,LEE,0641,PELICAN ELEMENTARY SCHOOL,64.0,0.5886214442013129,0.021205357142857144
36,LEE,0651,ROYAL PALM EXCEPTIONAL SCHOOL CENTE,,0.9319727891156462,0.4333333333333334
36,LEE,0672,GULF ELEMENTARY SCHOOL,72.0,0.5196374622356497,0.034722222222222224
36,LEE,0681,SPRING CREEK ELEMENTARY SCHOOL,50.0,0.8993103448275862,0.014647137150466043
36,LEE,0711,SUNSHINE ELEMENTARY SCHOOL,52.0,0.8804440649017934,0.22415219189412738
36,LEE,0712,HECTOR A. CAFFERATA JR ELEMENTARY S,57.0,0.8002717391304348,0.08442503639010189
36,LEE,0734,RAYMA C. PAGE ELEMENTARY SCHOOL,73.0,0.5609167671893848,0.056804733727810655
36,LEE,0741,THREE OAKS ELEMENTARY SCHOOL,76.0,0.37841043890865955,0.038461538461538464
36,LEE,0751,SKYLINE ELEMENTARY SCHOOL,63.0,0.7317351598173515,0.06519208381839349
36,LEE,0762,TRAFALGAR ELEMENTARY SCHOOL,73.0,0.4662650602409639,0.04207920792079208
36,LEE,0763,MANATEE ELEMENTARY SCHOOL,42.0,0.9454756380510441,0.20625724217844726
36,LEE,0771,DIPLOMAT ELEMENTARY SCHOOL,70.0,0.6095444685466378,0.05513513513513512
36,LEE,0781,COLONIAL ELEMENTARY SCHOOL,33.0,0.9498069498069498,0.5787348586810229
36,LEE,0791,DR CARRIE D. ROBINSON LITTLETON ELE,48.0,0.8552631578947368,0.06941838649155722
36,LEE,0801,HANCOCK CREEK ELEMENTARY SCHOOL,61.0,0.7303370786516854,0.07107231920199501
36,LEE,0811,GATEWAY ELEMENTARY SCHOOL,64.0,0.5820476858345021,0.15940054495912803
36,LEE,0851,VETERANS PARK ACADEMY FOR THE ARTS,55.0,0.7866220735785955,0.2355613238157041
36,LEE,4100,THE ISLAND SCHOOL,,0.054054054054054064,0.0
36,LEE,4102,BONITA SPRINGS CHARTER SCHOOL,64.0,0.47453703703703703,0.02457757296466974
36,LEE,4103,GATEWAY CHARTER ELEMENTARY SCHOOL,68.0,0.6686592655849701,0.25176678445229683
36,LEE,4111,CAPE CORAL CHARTER SCHOOL,62.0,0.7519260400616333,0.10304054054054054
36,LEE,4141,SIX MILE CHARTER ACADEMY,59.0,0.5618066561014263,0.15870445344129555
36,LEE,4143,OASIS CHARTER ELEMENTARY SCHOOL,77.0,0.15124153498871332,0.009009009009009007
36,LEE,4151,CHRISTA MCAULLIFFE ELEMENTARY SCHOO,83.0,0.2357043235704324,0.03421052631578949
36,LEE,4231,CAPE CORAL PREPARATORY & FITNESS AC,58.0,0.7558139534883721,0.07142857142857142
36,LEE,4241,FORT MYERS PREPARATORY AND FITNESS,25.0,0.7793427230046949,0.25
36,LEE,4281,BONITA SPRINGS PREP AND FITNESS ACA,60.0,0.5942857142857143,0.02666666666666667
36,LEE,7023,LEE COUNTY VIRTUAL INSTRUCTION PROG,79.0,0.33333333333333326,0.027397260273972598
36,LEE,9450,COUNTY WIDE EXCEPTIONAL CHILD PRO,,0.4044117647058824,0.10679611650485436
37,LEON,0031,KATE SULLIVAN ELEMENTARY SCHOOL,62.0,0.5041617122473246,0.4359255202628697
37,LEON,0041,FRANK HARTSFIELD ELEM. SCHOOL,39.0,0.5836820083682008,0.7962962962962962
37,LEON,0071,SABAL PALM ELEMENTARY SCHOOL,41.0,0.7554347826086957,0.7648148148148148
37,LEON,0091,RUEDIGER ELEMENTARY SCHOOL,47.0,0.6638830897703549,0.7559523809523809
37,LEON,0131,WOODVILLE ELEMENTARY SCHOOL,53.0,0.5568181818181818,0.3841059602649007
37,LEON,0171,OAK RIDGE ELEMENTARY SCHOOL,40.0,0.7037735849056603,0.884469696969697
37,LEON,0191,SECOND CHANCE AT GHAZVINI LEARNING,,0.7971014492753623,0.9156626506024095
37,LEON,0231,JOHN G RILEY ELEMENTARY SCHOOL,45.0,0.7918032786885246,0.8297520661157026
37,LEON,0311,PINEVIEW ELEMENTARY SCHOOL,45.0,0.7401960784313727,0.7943262411347518
37,LEON,0381,GILCHRIST ELEMENTARY SCHOOL,85.0,0.23512195121951218,0.15148609779482264
37,LEON,0401,ASTORIA PARK ELEMENTARY SCHOOL,46.0,0.6192893401015228,0.8056951423785594
37,LEON,0421,W T MOORE ELEMENTARY SCHOOL,57.0,0.5083179297597042,0.40540540540540543
37,LEON,0431,SEALEY ELEMENTARY SCHOOL,57.0,0.4330434782608696,0.5100182149362478
37,LEON,0441,APALACHEE ELEMENTARY SCHOOL,40.0,0.6,0.7848739495798321
37,LEON,0452,PACE SECONDARY SCHOOL,,0.5256410256410258,0.6610169491525424
37,LEON,0481,KILLEARN LAKES ELEMENTARY SCHOOL,91.0,0.12117780294450733,0.06473988439306357
37,LEON,0491,CHAIRES ELEMENTARY SCHOOL,69.0,0.5513392857142857,0.3395061728395062
37,LEON,0501,SPRINGWOOD ELEMENTARY SCHOOL,55.0,0.5119047619047619,0.642962962962963
37,LEON,0511,DESOTO TRAIL ELEMENTARY SCHOOL,86.0,0.16691729323308274,0.10134128166915053
37,LEON,0521,BUCK LAKE ELEMENTARY SCHOOL,84.0,0.1228813559322034,0.10465116279069767
37,LEON,0561,FORT BRADEN ELEMENTARY SCHOOL,52.0,0.5617128463476072,0.14155844155844155
37,LEON,1131,HAWKS RISE ELEMENTARY SCHOOL,90.0,0.1559202813599062,0.13118527042577677
37,LEON,1161,CANOPY OAKS ELEMENTARY SCHOOL,67.0,0.4581005586592179,0.25952045133991536
37,LEON,1171,ROBERTS ELEMENTARY SCHOOL,84.0,0.2428748451053284,0.14166666666666664
37,LEON,1181,BOND ELEMENTARY SCHOOL,22.0,0.8313253012048194,0.9584569732937684
37,LEON,1202,J MICHAEL CONLEY ELEM SCHOOL AT SOU,66.0,0.39453551912568313,0.3588039867109634
37,LEON,1402,THE SCHOOL OF ARTS SCIENCES,79.0,0.06642066420664207,0.23125
37,LEON,1421,IMAGINE SCHOOL AT EVENING ROSE,53.0,0.5835777126099707,0.6258064516129033
37,LEON,1441,GOVERNOR'S CHARTER SCHOOL,36.0,0.4787878787878788,0.6177658142664874
38,LEVY,0023,HILLTOP ALTERNATIVE SCHOOL,,0.46875,0.31578947368421045
38,LEVY,0041,CEDAR KEY HIGH SCHOOL,50.0,0.4089068825910931,0.012711864406779665
38,LEVY,0060,WHISPERING WINDS CHARTER SCHOOL,40.0,0.8533333333333334,0.03773584905660377
38,LEVY,0111,YANKEETOWN SCHOOL,43.0,0.41964285714285715,0.017777777777777778
38,LEVY,0231,WILLISTON ELEMENTARY SCHOOL,51.0,0.4340909090909091,0.15151515151515152
38,LEVY,0241,CHIEFLAND ELEMENTARY SCHOOL,47.0,0.3858173076923077,0.12105926860025219
38,LEVY,1011,BRONSON ELEMENTARY SCHOOL,56.0,0.4468802698145025,0.08433734939759036
39,LIBERTY,0031,W. R. TOLAR K-8 SCHOOL,38.0,0.38225255972696254,0.15742397137745973
39,LIBERTY,0041,HOSFORD ELEM. JR. HIGH SCHOOL,52.0,0.3,0.01058201058201058
40,MADISON,0041,MADISON COUNTY CENTRAL SCHOOL,33.0,0.512154233025985,0.6520270270270271
40,MADISON,0091,GREENVILLE ELEMENTARY SCHOOL,33.0,0.5279503105590062,0.7891156462585032
40,MADISON,0101,LEE ELEMENTARY SCHOOL,69.0,0.396,0.05263157894736842
40,MADISON,0111,PINETTA ELEMENTARY SCHOOL,55.0,0.457286432160804,0.20792079207920797
41,MANATEE,0031,ANNA MARIA ELEMENTARY SCHOOL,85.0,0.3283018867924528,0.003690036900369004
41,MANATEE,0051,BALLARD ELEMENTARY SCHOOL,52.0,0.9260042283298098,0.31622176591375767
41,MANATEE,0061,BAYSHORE ELEMENTARY SCHOOL,58.0,0.8430079155672824,0.08745247148288973
41,MANATEE,0091,DUETTE ELEMENTARY SCHOOL,,0.4375,0.0
41,MANATEE,0151,MANATEE ELEMENTARY SCHOOL,38.0,0.9800884955752213,0.41245136186770415
41,MANATEE,0221,JESSIE P. MILLER ELEM. SCHOOL,52.0,0.6784810126582278,0.0893719806763285
41,MANATEE,0231,MYAKKA CITY ELEMENTARY SCHOOL,48.0,0.66796875,0.012195121951219513
41,MANATEE,0261,ONECO ELEMENTARY SCHOOL,37.0,0.9192100538599639,0.2665406427221172
41,MANATEE,0271,ORANGE RIDGE-BULLOCK ELEMENTARY,43.0,0.96987087517934,0.2384937238493724
41,MANATEE,0281,PALM VIEW ELEMENTARY SCHOOL,43.0,0.8708920187793427,0.2857142857142857
41,MANATEE,0291,PALMA SOLA ELEMENTARY SCHOOL,66.0,0.6094276094276093,0.0647985989492119
41,MANATEE,0301,PALMETTO ELEMENTARY SCHOOL,42.0,0.9398826979472141,0.15259259259259259
41,MANATEE,0381,ROBERT H. PRINE ELEMENTARY SCHOOL,49.0,0.863689776733255,0.15375586854460097
41,MANATEE,0411,BLANCHE H. DAUGHTREY ELEMENTARY,37.0,0.9650259067357513,0.15926892950391644
41,MANATEE,0421,SAMOSET ELEMENTARY SCHOOL,36.0,0.9829351535836176,0.25897920604914926
41,MANATEE,0521,JAMES TILLMAN ELEMENTARY MAGNET SCH,49.0,0.9669902912621359,0.3435251798561151
41,MANATEE,0541,BLACKBURN ELEMENTARY SCHOOL,40.0,0.8559139784946238,0.20227272727272727
41,MANATEE,0571,FRANCES WAKELAND ELEMENTARY SCHOOL,57.0,0.4885764499121265,0.12614259597806216
41,MANATEE,0601,H. S. MOODY ELEMENTARY SCHOOL,49.0,0.8812199036918136,0.16640986132511554
41,MANATEE,0621,FLORINE J ABEL ELEMENTARY SCHOOL,56.0,0.8450980392156862,0.17328519855595664
41,MANATEE,0631,IDA M. STEWART ELEMENTARY SCHOOL,71.0,0.41457858769931655,0.035629453681710214
41,MANATEE,0641,WILLIAM H. BASHAW ELEMENTARY,54.0,0.6775193798449612,0.23349436392914646
41,MANATEE,0651,BRADEN RIVER ELEMENTARY SCHOOL,70.0,0.37816455696202533,0.047619047619047616
41,MANATEE,0671,SEA BREEZE ELEMENTARY SCHOOL,55.0,0.7311320754716981,0.17739403453689168
41,MANATEE,0681,TARA ELEMENTARY SCHOOL,67.0,0.5664939550949913,0.07590759075907591
41,MANATEE,0701,GENE WITT ELEMENTARY SCHOOL,77.0,0.2812960235640648,0.014492753623188406
41,MANATEE,0731,HORIZONS ACADEMY,,0.7072758037225043,0.3473053892215569
41,MANATEE,0741,KINNAN ELEMENTARY SCHOOL,56.0,0.6112676056338028,0.08536585365853659
41,MANATEE,0771,GILBERT W MCNEAL ELEM SCHOOL,80.0,0.27516778523489926,0.01820546163849155
41,MANATEE,0781,FREEDOM ELEMENTARY SCHOOL,67.0,0.5247776365946633,0.09673366834170855
41,MANATEE,0791,VIRGIL MILLS ELEMENTARY SCHOOL,70.0,0.45638200183654726,0.07758620689655173
41,MANATEE,0801,ROBERT WILLIS ELEMENTARY SCHOOL,80.0,0.19099590723055931,0.0205761316872428
41,MANATEE,0811,ANNIE LUCY WILLIAMS ELEMENTARY SCHO,66.0,0.3603603603603604,0.030735455543358946
41,MANATEE,0821,B.D. GULLETT ELEMENTARY SCHOOL,69.0,0.43154246100519933,0.11441307578008914
41,MANATEE,0831,G.D. ROGERS GARDEN ELEMENTARY,32.0,0.957943925233645,0.3652482269503546
41,MANATEE,2056,PALMSHORES BEHAVIOR HEALTH CENTER,,0.046153846153846156,0.2835820895522388
41,MANATEE,2101,MANATEE SCHOOL OF ARTS/SCIENCES,79.0,0.5939849624060151,0.1044776119402985
41,MANATEE,2102,TEAM SUCCESS A SCHOOL OF EXCELLENCE,44.0,0.9911764705882355,0.141025641025641
41,MANATEE,2121,MANATEE CHARTER SCHOOL,45.0,0.7723076923076924,0.23450134770889489
41,MANATEE,2123,IMAGINE CHARTER SCHOOL AT NORTH MAN,55.0,0.5060240963855421,0.11516314779270631
41,MANATEE,2124,IMAGINE CHARTER AT LAKEWOOD RANCH,58.0,0.3953488372093023,0.09512195121951221
41,MANATEE,2131,PALMETTO CHARTER SCHOOL,61.0,0.3351648351648351,0.07967032967032965
41,MANATEE,2151,JUST FOR GIRLS ACADEMY,32.0,0.9450549450549449,0.32380952380952377
41,MANATEE,7001,MANATEE VIRTUAL INSTRUCTION PROGRAM,,0.33333333333333326,0.0
41,MANATEE,7004,MANATEE VIRTUAL FRANCHISE,,0.45098039215686286,0.029411764705882346
42,MARION,0071,ANTHONY ELEMENTARY SCHOOL,44.0,0.5880597014925373,0.23512747875354104
42,MARION,0091,BELLEVIEW ELEMENTARY SCHOOL,40.0,0.6648351648351647,0.04984894259818731
42,MARION,0101,BELLEVIEW-SANTOS ELEM. SCHOOL,48.0,0.527927927927928,0.13011152416356875
42,MARION,0162,REDDICK-COLLIER ELEMENTARY SCHOOL,40.0,0.5933147632311978,0.4129793510324485
42,MARION,0181,EAST MARION ELEMENTARY SCHOOL,43.0,0.6355810616929699,0.0015151515151515152
42,MARION,0191,EIGHTH STREET ELEMENTARY SCHOOL,73.0,0.3198847262247839,0.18313953488372095
42,MARION,0211,FESSENDEN ELEMENTARY SCHOOL,41.0,0.6163265306122448,0.3406813627254509
42,MARION,0251,WARD-HIGHLANDS ELEMENTARY SCHOOL,67.0,0.45256410256410257,0.14408866995073893
42,MARION,0291,MADISON ST ACAD OF VISUAL PERF,90.0,0.16350710900473936,0.15211970074812967
42,MARION,0311,DR N H JONES ELEMENTARY SCHOOL,96.0,0.11556240369799692,0.17024539877300612
42,MARION,0341,OAKCREST ELEMENTARY SCHOOL,33.0,0.7296195652173914,0.48203221809169766
42,MARION,0381,SPARR ELEMENTARY SCHOOL,42.0,0.5762711864406779,0.21965317919075147
42,MARION,0391,SOUTH OCALA ELEMENTARY SCHOOL,55.0,0.4925595238095239,0.2832116788321168
42,MARION,0401,STANTON-WEIRSDALE ELEMENTARY,56.0,0.3782178217821782,0.07074569789674952
42,MARION,0431,WYOMINA PARK ELEMENTARY SCHOOL,55.0,0.7243491577335375,0.38145896656534967
42,MARION,0531,FORT MCCOY SCHOOL,39.0,0.5900990099009902,0.00522466039707419
42,MARION,0541,OCALA SPRINGS ELEMENTARY SCHOOL,42.0,0.5620915032679737,0.22477064220183485
42,MARION,0551,SHADY HILL ELEMENTARY SCHOOL,59.0,0.4661157024793389,0.17391304347826086
42,MARION,0561,EMERALD SHORES ELEMENTARY SCHOOL,34.0,0.6968325791855203,0.3191489361702128
42,MARION,0571,SUNRISE ELEMENTARY SCHOOL,46.0,0.6285329744279946,0.25061728395061733
42,MARION,0581,EVERGREEN ELEMENTARY SCHOOL,39.0,0.7019064124783364,0.5610200364298726
42,MARION,0591,HARBOUR VIEW ELEMENTARY SCHOOL,54.0,0.522972972972973,0.059418457648546134
42,MARION,0611,MAPLEWOOD ELEMENTARY SCHOOL,53.0,0.43319268635724334,0.20451339915373765
